# Photometry of EPIC-210508766
# 
# Description
# 
#     This photometry was produced by Erik Petigura using the `k2phot`
#     code. We used a stationary 13.0 pixel aperture to
#     construct simple aperture photometry from the K2 target pixel
#     file. We then modeled time- and position-dependent photometric
#     variability. The size and shape of the aperture was chosen to
#     minimize noise on three-hour timescales.
# 
# Attribution
# 
#     If you use this photometry, please cite
# 
#     1. Petigura et al. 2015, ApJ, 811, 102
#     2. Aigrain et al. 2016, MNRAS, 459, 2408
# 
# Code Availability
# 
#     Public URL: https://github.com/petigura/k2phot
#     Version: v1.0
#     Git SHA: 0e63443fee2083618488daec2635a9d1af284731
# 
# Column Description
# 
#     t (float): Time [BJD_TDB]
#     cad (int): Unique cadence number
#     fbg (float): Background flux [e-/s/pixel]
#     fsap (float): Simple aperture photometry [e-/s]
#     fdt_t_rollmed (float): Flux after removing variability associated with
#          pixel position [e-/s]
#     fdt_t_roll_2D (float): Flux after removing variability associated with
#          pixel position and time [e-/s]
#     bgmask (bool): Outlier in background flux
#     thrustermask (bool): Thruster fire
#     fdtmask (bool): Observation excluded from Gaussian process model
#     fmask (bool): Observation ignored in transit search
#
t,cad,fsap,fbg,fdt_t_rollmed,fdt_t_roll_2D,bgmask,thrustermask,fdtmask,fmask
2457120.848142,106634,39831.824401,13.721745,39820.776205,40349.304190,False,True,True,True
2457120.868574,106635,39810.009482,14.653790,39789.938919,40319.794675,False,False,False,False
2457120.889005,106636,39820.251637,14.659969,39793.126076,40324.313023,False,False,False,False
2457120.909437,106637,39842.300085,13.356539,39813.814298,40346.335829,False,False,False,False
2457120.929869,106638,39835.676788,13.986938,39810.667408,40344.526868,False,False,False,False
2457120.950300,106639,39798.629175,15.727781,39779.152130,40314.352803,False,False,False,False
2457120.970732,106640,39830.081856,13.520592,39817.852908,40354.398036,False,False,False,False
2457120.991163,106641,39786.162900,14.798354,39783.376949,40321.269727,False,False,False,False
2457121.011595,106642,39796.260360,13.641500,39804.036815,40343.280382,False,False,False,False
2457121.032026,106643,39776.196003,15.192562,39791.054909,40331.652375,False,False,False,False
2457121.052458,106644,39755.764588,14.047450,39789.972470,40331.926876,False,False,False,False
2457121.072889,106645,39792.790882,13.484158,39778.533668,40321.848004,False,True,True,True
2457121.093321,106646,39791.497108,13.664238,39783.765307,40328.442535,False,False,False,False
2457121.113753,106647,39800.070012,13.724952,39782.414925,40328.457937,False,False,False,False
2457121.134184,106648,39833.713350,12.231894,39809.339305,40356.750940,False,False,False,False
2457121.154616,106649,39798.255120,14.313907,39770.767532,40319.550601,False,False,False,False
2457121.175047,106650,39805.625299,14.202421,39781.703919,40331.861161,False,False,False,False
2457121.195479,106651,39804.772772,14.424715,39785.137973,40336.672090,False,False,False,False
2457121.215911,106652,39798.964063,13.588775,39789.068731,40341.982350,False,False,False,False
2457121.236342,106653,39782.875207,14.567019,39781.313112,40335.608834,False,False,False,False
2457121.256774,106654,39771.356488,14.425567,39781.327976,40337.008345,False,False,False,False
2457121.277205,106655,39750.404224,14.271145,39778.995327,40336.062818,False,False,False,False
2457121.297637,106656,39715.310841,13.967144,39757.891566,40316.348618,False,False,False,False
2457121.318069,106657,39720.892405,13.696119,39709.540130,40269.389134,False,True,True,True
2457121.338500,106658,39774.234732,13.769884,39777.826619,40339.069888,False,True,True,True
2457121.358932,106659,39756.245039,14.408655,39751.632920,40314.272738,False,False,False,False
2457121.379363,106660,39771.455916,13.064778,39755.385354,40319.423949,False,False,False,False
2457121.399795,106661,39771.668077,14.978918,39750.249806,40315.689333,False,False,False,False
2457121.420226,106662,39774.326861,14.528413,39750.552824,40317.395411,False,False,False,False
2457121.440658,106663,39801.077602,14.957905,39774.571573,40342.819273,False,False,False,False
2457121.461090,106664,39808.969881,14.005789,39786.095166,40355.749985,False,False,False,False
2457121.481521,106665,39799.362456,12.981603,39781.959791,40353.023680,False,False,False,False
2457121.501953,106666,39768.273989,14.046011,39761.719600,40334.194457,False,False,False,False
2457121.522384,106667,39752.053344,13.802617,39753.638880,40327.526546,False,False,False,False
2457121.542816,106668,39737.249611,14.848869,39751.888817,40327.191079,False,False,False,False
2457121.563247,106669,39755.142863,13.929299,39747.336460,40324.055048,False,True,True,True
2457121.583679,106670,39723.469658,15.479836,39729.943277,40308.079875,False,False,False,False
2457121.604111,106671,39736.914863,14.187497,39760.458234,40340.014447,False,False,False,False
2457121.624542,106672,39708.756153,14.735378,39748.409285,40329.386685,False,False,False,False
2457121.644974,106673,39689.246888,14.878612,39744.877279,40327.277373,False,False,False,False
2457121.665405,106674,39668.076768,14.803020,39756.946802,40340.771042,False,False,False,False
2457121.685837,106675,39616.869625,15.571659,39735.114082,40320.363864,False,False,False,False
2457121.706269,106676,39577.923380,14.761320,39732.892336,40319.569005,False,False,False,False
2457121.726700,106677,39536.599155,15.938625,39740.834409,40328.939233,False,False,False,False
2457121.747132,106678,39473.814624,15.835450,39721.405804,40310.940015,False,False,False,False
2457121.767563,106679,39435.975347,15.117103,39753.254415,40344.219189,False,False,False,False
2457121.787995,106680,39346.993551,15.663408,39727.753622,40320.150054,False,False,False,False
2457121.808427,106681,39725.186574,13.278525,39708.503485,40302.332644,False,True,True,True
2457121.828858,106682,39740.593951,14.272981,39720.850818,40316.113692,False,False,False,False
2457121.849290,106683,39767.140388,13.929837,39751.253775,40347.951296,False,False,False,False
2457121.869721,106684,39739.170384,14.201789,39728.932022,40327.065084,False,False,False,False
2457121.890153,106685,39724.579252,14.552744,39724.789153,40324.358573,False,False,False,False
2457121.910584,106686,39724.337218,13.316167,39736.746706,40337.753242,False,False,False,False
2457121.931016,106687,39698.817739,15.221107,39727.839609,40330.283982,False,False,False,False
2457121.951448,106688,39657.935216,14.513770,39704.824904,40308.707754,False,False,False,False
2457121.971879,106689,39683.223450,13.150208,39745.314331,40350.636243,False,False,False,False
2457121.992311,106690,39586.463060,15.753088,39682.850450,40289.611968,False,False,False,False
2457122.012742,106691,39567.885365,14.035453,39702.710285,40310.911877,False,False,False,False
2457122.033174,106692,39505.185639,14.543880,39696.573451,40306.215539,False,False,False,False
2457122.053605,106693,39693.910604,13.744524,39715.441842,40326.524768,False,True,True,True
2457122.074037,106694,39692.393360,14.213375,39715.346180,40327.870248,False,False,False,False
2457122.094469,106695,39677.526496,14.326795,39724.526712,40338.492168,False,False,False,False
2457122.114900,106696,39650.906952,15.111160,39718.631651,40334.038661,False,False,False,False
2457122.135332,106697,39637.719840,14.761716,39730.627330,40347.476022,False,False,False,False
2457122.155763,106698,39566.863975,15.207517,39709.433378,40327.723820,False,False,False,False
2457122.176195,106699,39525.221594,14.543093,39707.809146,40327.541334,False,False,False,False
2457122.196627,106700,39438.559462,16.365519,39684.756493,40305.930370,False,False,False,False
2457122.217058,106701,39378.781576,17.057497,39700.525983,40323.141433,False,False,False,False
2457122.237490,106702,39299.672358,16.595724,39683.865364,40307.922213,False,False,False,False
2457122.257921,106703,39210.611366,15.517570,39687.901881,40313.399894,False,False,False,False
2457122.278353,106704,39121.989792,16.548164,39623.360364,40250.299249,False,False,False,False
2457122.298785,106705,39593.568598,14.147367,39565.887694,40194.267096,False,True,True,True
2457122.319216,106706,39731.563263,13.741394,39710.898362,40340.717870,False,False,False,False
2457122.339648,106707,39734.884739,14.814251,39711.659002,40342.918144,False,False,False,False
2457122.360079,106708,39727.977852,14.105614,39707.414530,40340.112767,False,False,False,False
2457122.380511,106709,39701.504519,14.071946,39694.794536,40328.931293,False,False,False,False
2457122.400942,106710,39673.092430,14.952888,39685.629094,40321.203712,False,False,False,False
2457122.421374,106711,39635.159081,14.532555,39676.192264,40313.204041,False,True,True,True
2457122.441806,106712,39619.731340,15.172094,39691.652125,40330.100279,False,False,False,False
2457122.462237,106713,39574.023982,15.801339,39680.343673,40320.227383,False,False,False,False
2457122.482669,106714,39538.216634,14.242072,39698.967951,40340.286335,False,False,False,False
2457122.503100,106715,39478.348792,14.369260,39690.404148,40333.156245,False,False,False,False
2457122.523532,106716,39392.091171,15.299896,39681.738517,40325.923326,False,False,False,False
2457122.564395,106718,39656.555435,15.098953,39680.885255,40327.932233,False,True,True,True
2457122.584827,106719,39676.952004,14.183124,39687.763451,40336.239773,False,False,False,False
2457122.605258,106720,39688.727689,13.317428,39689.438276,40339.342690,False,False,False,False
2457122.625690,106721,39672.470730,14.873158,39662.973553,40314.304750,False,False,False,False
2457122.646122,106722,39663.469716,14.220359,39647.071549,40299.828180,False,False,False,False
2457122.666553,106723,39672.812573,14.278747,39653.659335,40307.839970,False,False,False,False
2457122.686985,106724,39692.098158,14.119440,39667.720849,40323.324009,False,False,False,False
2457122.707416,106725,39698.340460,13.692171,39677.175250,40334.199393,False,False,False,False
2457122.727848,106726,39701.803261,14.375023,39684.816236,40343.259764,False,False,False,False
2457122.748279,106727,39678.308809,14.406912,39672.690873,40332.552128,False,False,False,False
2457122.768711,106728,39675.933596,12.652914,39680.616578,40341.893843,False,False,False,False
2457122.789143,106729,39640.804952,13.775046,39622.995095,40285.686596,False,True,True,True
2457122.809574,106730,39670.668916,14.743464,39661.083900,40325.187808,False,False,False,False
2457122.830006,106731,39666.677884,14.092177,39659.566107,40325.080522,False,False,False,False
2457122.850437,106732,39668.493901,13.469520,39672.410199,40339.333163,False,False,False,False
2457122.870869,106733,39643.096063,14.176089,39653.570008,40321.899525,False,False,False,False
2457122.891301,106734,39636.257226,14.396792,39658.859081,40328.593077,False,False,False,False
2457122.911732,106735,39622.123343,14.388964,39658.519356,40329.655696,False,False,False,False
2457122.932164,106736,39589.461256,14.589930,39638.935065,40311.471578,False,False,False,False
2457122.952595,106737,39582.024462,14.224569,39655.830858,40329.765296,False,False,False,False
2457122.973027,106738,39655.627198,14.122554,39750.926441,40426.256495,False,False,False,False
2457122.993459,106739,39530.014933,14.455519,39644.031086,40320.754413,False,False,False,False
2457123.013890,106740,39483.895560,12.458112,39636.302212,40314.416381,False,False,False,False
2457123.034322,106741,39583.937291,14.068000,39579.839348,40259.341899,False,True,True,True
2457123.054753,106742,39652.702286,12.633621,39659.727890,40340.616285,False,False,False,False
2457123.075185,106743,39637.945775,14.179999,39634.082396,40316.354041,False,False,False,False
2457123.095616,106744,39663.964455,12.919762,39654.397926,40338.050188,False,False,False,False
2457123.116048,106745,39645.475994,14.304630,39627.180637,40312.210806,False,False,False,False
2457123.136480,106746,39646.112649,14.381122,39625.149202,40311.554513,False,False,False,False
2457123.156911,106747,39652.769182,14.657721,39631.048121,40318.825771,False,False,False,False
2457123.177343,106748,39640.284983,15.239698,39621.708042,40310.855152,False,False,False,False
2457123.197775,106749,39682.603118,13.583348,39668.247944,40358.761591,False,False,False,False
2457123.218206,106750,39631.191835,14.877554,39623.594783,40315.471969,False,False,False,False
2457123.238638,106751,39622.215749,14.679954,39623.647484,40316.885173,False,False,False,False
2457123.259069,106752,39615.534836,14.953323,39626.294744,40320.889846,False,False,False,False
2457123.279501,106753,39612.085129,12.658096,39611.301255,40307.250604,False,True,True,True
2457123.299932,106754,39608.899472,13.578170,39639.460788,40336.761181,False,True,True,True
2457123.320364,106755,39629.664726,13.051064,39644.053699,40342.701880,False,False,False,False
2457123.340796,106756,39589.526451,15.917976,39589.389608,40289.382250,False,False,False,False
2457123.361227,106757,39621.071417,14.249239,39616.230423,40317.564147,False,False,False,False
2457123.381659,106758,39634.265420,13.077197,39619.354910,40322.026298,False,False,False,False
2457123.402090,106759,39629.406957,13.599586,39610.683726,40314.689289,False,False,False,False
2457123.422522,106760,39652.904900,13.223885,39631.762038,40337.098238,False,False,False,False
2457123.442954,106761,39641.881902,14.782660,39622.698888,40329.362133,False,False,False,False
2457123.463385,106762,39624.054795,13.032268,39609.951856,40317.938500,False,False,False,False
2457123.483817,106763,39601.882686,15.377892,39594.514755,40303.821104,False,False,False,False
2457123.504248,106764,39625.042398,13.546247,39626.129489,40336.751776,False,False,False,False
2457123.524680,106765,39603.053051,14.569828,39609.511019,40321.445445,False,False,False,False
2457123.545112,106766,39602.301422,15.244537,39623.354132,40336.596843,False,False,False,False
2457123.565543,106767,39554.328711,16.431017,39587.196548,40301.743618,False,False,False,False
2457123.585975,106768,39558.193854,14.376157,39607.928193,40323.775663,False,False,False,False
2457123.606406,106769,39541.940186,14.209854,39609.338528,40326.482387,False,False,False,False
2457123.626838,106770,39520.882196,15.304670,39601.139375,40319.575540,False,False,False,False
2457123.647270,106771,39510.127110,15.241599,39619.272137,40338.996498,False,False,False,False
2457123.667701,106772,39482.542772,14.464102,39613.938857,40334.947229,False,False,False,False
2457123.688133,106773,39465.648173,14.057763,39624.260838,40346.549001,False,False,False,False
2457123.708564,106774,39433.746777,13.577656,39630.029999,40353.593683,False,False,False,False
2457123.728996,106775,39394.966718,14.750396,39619.470117,40344.304982,False,False,False,False
2457123.749427,106776,39368.018784,15.060471,39639.853947,40365.955621,False,False,False,False
2457123.769859,106777,39584.360550,14.039566,39563.863656,40291.227717,False,True,True,True
2457123.790291,106778,39600.020745,14.146670,39579.178797,40307.800755,False,False,False,False
2457123.810722,106779,39614.240312,14.793620,39594.467718,40324.343055,False,False,False,False
2457123.831154,106780,39605.034102,15.466054,39587.929326,40319.053458,False,False,False,False
2457123.851585,106781,39600.856275,14.081176,39591.040673,40323.408973,False,False,False,False
2457123.872017,106782,39596.197481,14.353964,39595.967267,40329.575058,False,False,False,False
2457123.892449,106783,39584.822315,13.934750,39597.373318,40332.215876,False,False,False,False
2457123.912880,106784,39568.071454,13.320647,39602.113464,40338.186014,False,False,False,False
